symbol,bidPrice,bidQty,askPrice,askQty
FLUXUSDT,0.05650000,887.62000000,0.05660000,36609.61000000
ALICETRY,4.94000000,379.68700000,4.95000000,20720.54100000
FXSUSDT,0.00000000,0.00000000,0.00000000,0.00000000
GALABRL,0.00000000,0.00000000,0.00000000,0.00000000
GALATRY,0.12770000,28687.50000000,0.12780000,28687.50000000
LUNATRY,2.41100000,14673.90000000,2.41200000,17975.00000000
REQBUSD,0.00000000,0.00000000,0.00000000,0.00000000
SANDBRL,0.00000000,0.00000000,0.00000000,0.00000000
MANABIDR,0.00,0.00000000,0.00,0.00000000
SANDBIDR,0.00,0.00000000,0.00,0.00000000
VOXELBTC,0.00000000,0.00000000,0.00000000,0.00000000
VOXELBNB,0.00000000,0.00000000,0.00000000,0.00000000
VOXELBUSD,0.00000000,0.00000000,0.00000000,0.00000000
VOXELUSDT,0.00000000,0.00000000,0.00000000,0.00000000
COSBUSD,0.00000000,0.00000000,0.00000000,0.00000000
CTXCBUSD,0.00000000,0.00000000,0.00000000,0.00000000
FTMTRY,0.00000000,0.00000000,0.00000000,0.00000000
MANABNB,0.00000000,0.00000000,0.00000000,0.00000000
MINATRY,2.57000000,262718.15000000,2.58000000,107235.89000000
XTZTRY,15.39000000,2201.99000000,15.44000000,9.08000000
HIGHBTC,0.00000000,0.00000000,0.00000000,0.00000000
HIGHBUSD,0.00000000,0.00000000,0.00000000,0.00000000
HIGHUSDT,0.12600000,39835.13800000,0.12700000,60837.79000000
CVXBTC,0.00000000,0.00000000,0.00000000,0.00000000
CVXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
CVXUSDT,1.70600000,63.00000000,1.70700000,63.00000000
PEOPLEBTC,0.00000000,0.00000000,0.00000000,0.00000000
PEOPLEBUSD,0.00000000,0.00000000,0.00000000,0.00000000
PEOPLEUSDT,0.00630000,22912.30000000,0.00631000,186948.80000000
OOKIBUSD,0.00000000,0.00000000,0.00000000,0.00000000
OOKIUSDT,0.00000000,0.00000000,0.00000000,0.00000000
COCOSTRY,0.00000000,0.00000000,0.00000000,0.00000000
GXSBNB,0.00000000,0.00000000,0.00000000,0.00000000
LINKBNB,0.00000000,0.00000000,0.00000000,0.00000000
LUNAETH,0.00000000,0.00000000,0.00000000,0.00000000
MDTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
NULSBUSD,0.00000000,0.00000000,0.00000000,0.00000000
SPELLBTC,0.00000000,0.00000000,0.00000000,0.00000000
SPELLUSDT,0.00015950,4915307.00000000,0.00015970,1064868.00000000
SPELLBUSD,0.00000000,0.00000000,0.00000000,0.00000000
USTBTC,0.00000000,0.00000000,0.00000000,0.00000000
USTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
USTUSDT,0.00000000,0.00000000,0.00000000,0.00000000
JOEBTC,0.00000000,0.00000000,0.00000000,0.00000000
JOEBUSD,0.00000000,0.00000000,0.00000000,0.00000000
JOEUSDT,0.03640000,44944.27000000,0.03650000,17155.16000000
ATOMETH,0.00000000,0.00000000,0.00000000,0.00000000
DUSKBUSD,0.00000000,0.00000000,0.00000000,0.00000000
EGLDETH,0.00181000,26.84560000,0.00181200,64.16100000
ICPETH,0.00000000,0.00000000,0.00000000,0.00000000
LUNABRL,0.00000000,0.00000000,0.00000000,0.00000000
LUNAUST,0.00000000,0.00000000,0.00000000,0.00000000
NEARETH,0.00000000,0.00000000,0.00000000,0.00000000
ROSEBNB,0.00000000,0.00000000,0.00000000,0.00000000
VOXELETH,0.00000000,0.00000000,0.00000000,0.00000000
ALICEBNB,0.00000000,0.00000000,0.00000000,0.00000000
ATOMTRY,73.00000000,2047.30400000,73.30000000,2210.35500000
ETHUST,0.00000000,0.00000000,0.00000000,0.00000000
GALAAUD,0.00000000,0.00000000,0.00000000,0.00000000
LRCBNB,0.00000000,0.00000000,0.00000000,0.00000000
ONEETH,0.00000000,0.00000000,0.00000000,0.00000000
OOKIBNB,0.00000000,0.00000000,0.00000000,0.00000000
ACHBTC,0.00000000,0.00000000,0.00000000,0.00000000
ACHBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ACHUSDT,0.00607000,91880.00000000,0.00608000,298355.00000000
IMXBTC,0.00000000,0.00000000,0.00000000,0.00000000
IMXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
IMXUSDT,0.13660000,1035.00000000,0.13670000,15385.90000000
GLMRBTC,0.00000000,0.00000000,0.00000000,0.00000000
GLMRBUSD,0.00000000,0.00000000,0.00000000,0.00000000
GLMRUSDT,0.01010000,546926.70000000,0.01020000,410832.30000000
ATOMBIDR,0.00,0.00000000,0.00,0.00000000
DYDXETH,0.00000000,0.00000000,0.00000000,0.00000000
FARMETH,0.00000000,0.00000000,0.00000000,0.00000000
FORBNB,0.00000000,0.00000000,0.00000000,0.00000000
ICPTRY,99.80000000,224.95500000,99.90000000,2202.54800000
JASMYETH,0.00000000,0.00000000,0.00000000,0.00000000
LINABNB,0.00000000,0.00000000,0.00000000,0.00000000
OOKIETH,0.00000000,0.00000000,0.00000000,0.00000000
ROSEETH,0.00000000,0.00000000,0.00000000,0.00000000
UMABUSD,0.00000000,0.00000000,0.00000000,0.00000000
UNIETH,0.00162200,48.55400000,0.00162400,67.39800000
XTZETH,0.00000000,0.00000000,0.00000000,0.00000000
LOKABTC,0.00000000,0.00000000,0.00000000,0.00000000
LOKABNB,0.00000000,0.00000000,0.00000000,0.00000000
LOKABUSD,0.00000000,0.00000000,0.00000000,0.00000000
LOKAUSDT,0.00000000,0.00000000,0.00000000,0.00000000
ATOMBRL,0.00000000,0.00000000,0.00000000,0.00000000
BNBUST,0.00000000,0.00000000,0.00000000,0.00000000
CRVETH,0.00000000,0.00000000,0.00000000,0.00000000
HIGHBNB,0.00000000,0.00000000,0.00000000,0.00000000
NEARRUB,0.00000000,0.00000000,0.00000000,0.00000000
ROSETRY,0.44780000,4050.00000000,0.44840000,4050.00000000
SCRTUSDT,0.07460000,2170.00000000,0.07470000,1801.10000000
API3BTC,0.00000000,0.00000000,0.00000000,0.00000000
API3BUSD,0.00000000,0.00000000,0.00000000,0.00000000
API3USDT,0.26780000,1001.79000000,0.26800000,802.42000000
BTTCUSDT,0.00000031,2145813594778.0,0.00000032,640630676557.0
BTTCUSDC,0.00000000,0.0,0.00000000,0.0
BTTCTRY,0.00001398,135000000.0,0.00001399,135000000.0
ACABTC,0.00000000,0.00000000,0.00000000,0.00000000
ACABUSD,0.00000000,0.00000000,0.00000000,0.00000000
ACAUSDT,0.00000000,0.00000000,0.00000000,0.00000000
ANCBTC,0.00000000,0.00000000,0.00000000,0.00000000
ANCBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ANCUSDT,0.00000000,0.00000000,0.00000000,0.00000000
BDOTDOT,0.00000000,0.00000000,0.00000000,0.00000000
XNOBTC,0.00000000,0.00000000,0.00000000,0.00000000
XNOETH,0.00000000,0.00000000,0.00000000,0.00000000
XNOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
XNOUSDT,0.44700000,147.65000000,0.44800000,872.01000000
COSTRY,0.06180000,226912.00000000,0.06200000,1333878.00000000
KAVAETH,0.00000000,0.00000000,0.00000000,0.00000000
MCBNB,0.00000000,0.00000000,0.00000000,0.00000000
ONETRY,0.09300000,2658.70000000,0.09360000,2466.40000000
WOOBTC,0.00000000,0.00000000,0.00000000,0.00000000
WOOBNB,0.00000000,0.00000000,0.00000000,0.00000000
WOOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
WOOUSDT,0.01660000,88161.80000000,0.01670000,634820.30000000
CELRETH,0.00000000,0.00000000,0.00000000,0.00000000
PEOPLEBNB,0.00000000,0.00000000,0.00000000,0.00000000
SLPBNB,0.00000000,0.00000000,0.00000000,0.00000000
SPELLBNB,0.00000000,0.00000000,0.00000000,0.00000000
SPELLTRY,0.00709000,28744552.00000000,0.00710000,200000.00000000
TFUELBUSD,0.00000000,0.00000000,0.00000000,0.00000000
AXSTRY,48.80000000,3121.01000000,48.90000000,2425.84100000
DARTRY,0.00000000,0.00000000,0.00000000,0.00000000
NEARTRY,51.80000000,3999.37800000,51.90000000,2699.18300000
IDEXBNB,0.00000000,0.00000000,0.00000000,0.00000000
ALPINEEUR,0.00000000,0.00000000,0.00000000,0.00000000
ALPINETRY,17.68000000,190.08000000,17.71000000,406.55000000
ALPINEUSDT,0.39800000,8099.22000000,0.39900000,3105.71000000
ALPINEBTC,0.00000000,0.00000000,0.00000000,0.00000000
TUSDT,0.00608000,341243.40000000,0.00609000,27712.90000000
TBUSD,0.00000000,0.00000000,0.00000000,0.00000000
API3BNB,0.00000000,0.00000000,0.00000000,0.00000000
BETAETH,0.00000000,0.00000000,0.00000000,0.00000000
INJTRY,124.40000000,14.34000000,124.50000000,433.64000000
TLMBNB,0.00000000,0.00000000,0.00000000,0.00000000
ASTRBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ASTRUSDT,0.00731300,36430.70000000,0.00731700,10462.90000000
API3TRY,11.91000000,4596.77000000,11.92000000,152.10000000
GLMRBNB,0.00000000,0.00000000,0.00000000,0.00000000
MBOXTRY,0.59400000,39716.01000000,0.59500000,48019.57000000
NBTBIDR,0.00,0.00000000,0.00,0.00000000
NBTUSDT,0.00000000,0.00000000,0.00000000,0.00000000
GMTBTC,0.00000000,0.00000000,0.00000000,0.00000000
GMTBNB,0.00000000,0.00000000,0.00000000,0.00000000
GMTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
GMTUSDT,0.00980000,82100.70000000,0.00981000,30275.60000000
ANCBNB,0.00000000,0.00000000,0.00000000,0.00000000
ATOMEUR,1.42600000,401.40000000,1.42900000,52.19000000
GALAEUR,0.00000000,0.00000000,0.00000000,0.00000000
KSMETH,0.00000000,0.00000000,0.00000000,0.00000000
UMATRY,17.74000000,109.68000000,17.76000000,109.68000000
KDABTC,0.00000000,0.00000000,0.00000000,0.00000000
KDABUSD,0.00000000,0.00000000,0.00000000,0.00000000
KDAUSDT,0.00000000,0.00000000,0.00000000,0.00000000
APEUSDT,0.08520000,3391.45000000,0.08530000,32434.91000000
APEBUSD,0.00000000,0.00000000,0.00000000,0.00000000
APEBTC,0.00000000,0.00000000,0.00000000,0.00000000
ALPINEBUSD,0.00000000,0.00000000,0.00000000,0.00000000
LUNAGBP,0.00000000,0.00000000,0.00000000,0.00000000
NEAREUR,1.01000000,2123.80000000,1.01100000,34.50000000
TWTTRY,17.70000000,118.12000000,17.71000000,118.12000000
WAVESEUR,0.00000000,0.00000000,0.00000000,0.00000000
APEEUR,0.00000000,0.00000000,0.00000000,0.00000000
APEGBP,0.00000000,0.00000000,0.00000000,0.00000000
APETRY,3.79000000,455.62500000,3.80000000,92767.56500000
BSWUSDT,0.00000000,0.00000000,0.00000000,0.00000000
BSWBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BSWBNB,0.00000000,0.00000000,0.00000000,0.00000000
APEBNB,0.00000000,0.00000000,0.00000000,0.00000000
GMTBRL,0.00000000,0.00000000,0.00000000,0.00000000
GMTETH,0.00000000,0.00000000,0.00000000,0.00000000
JASMYTRY,0.23900000,967379.00000000,0.24000000,1704044.00000000
SANTOSBUSD,0.00000000,0.00000000,0.00000000,0.00000000
APEAUD,0.00000000,0.00000000,0.00000000,0.00000000
BIFIUSDT,102.20000000,1.42100000,102.30000000,0.31800000
GMTEUR,0.00000000,0.00000000,0.00000000,0.00000000
IMXBNB,0.00000000,0.00000000,0.00000000,0.00000000
RUNEETH,0.00000000,0.00000000,0.00000000,0.00000000
AVAXGBP,0.00000000,0.00000000,0.00000000,0.00000000
MULTIBTC,0.00000000,0.00000000,0.00000000,0.00000000
MULTIBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MULTIUSDT,0.00000000,0.00000000,0.00000000,0.00000000
APEETH,0.00000000,0.00000000,0.00000000,0.00000000
BSWETH,0.00000000,0.00000000,0.00000000,0.00000000
FILTRY,36.51000000,84.37500000,36.52000000,84.37500000
FTMEUR,0.00000000,0.00000000,0.00000000,0.00000000
GMTGBP,0.00000000,0.00000000,0.00000000,0.00000000
ZILTRY,0.17100000,10968.70000000,0.17120000,10968.70000000
GMTTRY,0.43600000,7611.97000000,0.43700000,173242.07000000
WAVESTRY,0.00000000,0.00000000,0.00000000,0.00000000
BTCUST,0.00000000,0.00000000,0.00000000,0.00000000
ASTRBTC,0.00000000,0.00000000,0.00000000,0.00000000
ASTRETH,0.00000000,0.00000000,0.00000000,0.00000000
BSWTRY,0.00000000,0.00000000,0.00000000,0.00000000
FTTETH,0.00000000,0.00000000,0.00000000,0.00000000
FUNBNB,0.00000000,0.00000000,0.00000000,0.00000000
PORTOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
STEEMUSDT,0.05803000,10642.00000000,0.05806000,2701.90000000
ZILEUR,0.00000000,0.00000000,0.00000000,0.00000000
APEBRL,0.00000000,0.00000000,0.00000000,0.00000000
AUDIOTRY,0.74600000,2446.87000000,0.74700000,2446.87000000
BTTCBUSD,0.00000000,0.0,0.00000000,0.0
GMTAUD,0.00000000,0.00000000,0.00000000,0.00000000
MBLBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MOBUSDT,0.00000000,0.00000000,0.00000000,0.00000000
MOBBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MOBBTC,0.00000000,0.00000000,0.00000000,0.00000000
NEXOUSDT,0.86100000,1940.68000000,0.86300000,1314.09000000
NEXOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
NEXOBTC,0.00001287,666.68000000,0.00001290,4611.61000000
REIUSDT,0.00000000,0.00000000,0.00000000,0.00000000
REIBNB,0.00000000,0.00000000,0.00000000,0.00000000
REIETH,0.00000000,0.00000000,0.00000000,0.00000000
GALUSDT,0.00000000,0.00000000,0.00000000,0.00000000
GALBUSD,0.00000000,0.00000000,0.00000000,0.00000000
GALBNB,0.00000000,0.00000000,0.00000000,0.00000000
GALBTC,0.00000000,0.00000000,0.00000000,0.00000000
JASMYEUR,0.00000000,0.00000000,0.00000000,0.00000000
KNCBNB,0.00000000,0.00000000,0.00000000,0.00000000
SHIBGBP,0.00000000,0.00,0.00000000,0.00
GALEUR,0.00000000,0.00000000,0.00000000,0.00000000
GALTRY,0.00000000,0.00000000,0.00000000,0.00000000
LDOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
LDOUSDT,0.32020000,1561.91000000,0.32030000,1344.24000000
LDOBTC,0.00000000,0.00000000,0.00000000,0.00000000
ENSTRY,247.10000000,7.34000000,247.50000000,7.34000000
DAREUR,0.00000000,0.00000000,0.00000000,0.00000000
DARETH,0.00000000,0.00000000,0.00000000,0.00000000
ALGOETH,0.00000000,0.00000000,0.00000000,0.00000000
ALGOTRY,4.51900000,405.00000000,4.52200000,15956.00000000
GALETH,0.00000000,0.00000000,0.00000000,0.00000000
EPXUSDT,0.00000000,0.00000000,0.00000000,0.00000000
EPXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
RUNETRY,0.00000000,0.00000000,0.00000000,0.00000000
GALBRL,0.00000000,0.00000000,0.00000000,0.00000000
STEEMBUSD,0.00000000,0.00000000,0.00000000,0.00000000
CVCBUSD,0.00000000,0.00000000,0.00000000,0.00000000
REIBUSD,0.00000000,0.00000000,0.00000000,0.00000000
DREPBUSD,0.00000000,0.00000000,0.00000000,0.00000000
AKROBUSD,0.00000000,0.00000000,0.00000000,0.00000000
PUNDIXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
LUNCBUSD,0.00000000,0.00000000,0.00000000,0.00000000
USTCBUSD,0.00000000,0.00000000,0.00000000,0.00000000
OPBTC,0.00000160,24648.35000000,0.00000161,3250.76000000
OPBUSD,0.00000000,0.00000000,0.00000000,0.00000000
OPUSDT,0.10740000,10233.39000000,0.10750000,66730.80000000
OGBUSD,0.00000000,0.00000000,0.00000000,0.00000000
KEYBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ASRBUSD,0.00000000,0.00000000,0.00000000,0.00000000
FIROBUSD,0.00000000,0.00000000,0.00000000,0.00000000
NKNBUSD,0.00000000,0.00000000,0.00000000,0.00000000
OPBNB,0.00000000,0.00000000,0.00000000,0.00000000
OPEUR,0.00000000,0.00000000,0.00000000,0.00000000
GTOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
SNXETH,0.00000000,0.00000000,0.00000000,0.00000000
WBTCBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BELETH,0.00000000,0.00000000,0.00000000,0.00000000
LITETH,0.00000000,0.00000000,0.00000000,0.00000000
LEVERUSDT,0.00000000,0.00000000,0.00000000,0.00000000
LEVERBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BURGERETH,0.00000000,0.00000000,0.00000000,0.00000000
PEOPLEETH,0.00000000,0.00000000,0.00000000,0.00000000
UNFIETH,0.00000000,0.00000000,0.00000000,0.00000000
BONDETH,0.00000000,0.00000000,0.00000000,0.00000000
STORJTRY,4.13000000,27233.50000000,4.14000000,11778.50000000
OPETH,0.00000000,0.00000000,0.00000000,0.00000000
ETCTRY,355.10000000,397.41100000,355.70000000,402.64700000
WINGETH,0.00000000,0.00000000,0.00000000,0.00000000
FILETH,0.00000000,0.00000000,0.00000000,0.00000000
GLMBUSD,0.00000000,0.00000000,0.00000000,0.00000000
SSVBUSD,0.00000000,0.00000000,0.00000000,0.00000000
STGBTC,0.00000000,0.00000000,0.00000000,0.00000000
STGBUSD,0.00000000,0.00000000,0.00000000,0.00000000
STGUSDT,0.26700000,427.50000000,0.26710000,448.10000000
ANKRTRY,0.22750000,68597.00000000,0.22770000,10968.00000000
ARKBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BETHBUSD,0.00000000,0.00000000,0.00000000,0.00000000
LOOMBUSD,0.00000000,0.00000000,0.00000000,0.00000000
SNMBUSD,0.00000000,0.00000000,0.00000000,0.00000000
AMBBUSD,0.00000000,0.00000000,0.00000000,0.00000000
LUNCUSDT,0.00003599,40489053.41000000,0.00003602,3167219.24000000
PHBBUSD,0.00000000,0.00000000,0.00000000,0.00000000
GASBUSD,0.00000000,0.00000000,0.00000000,0.00000000
NEBLBUSD,0.00000000,0.00000000,0.00000000,0.00000000
PROSBUSD,0.00000000,0.00000000,0.00000000,0.00000000
VIBBUSD,0.00000000,0.00000000,0.00000000,0.00000000
GMXBTC,0.00000000,0.00000000,0.00000000,0.00000000
GMXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
GMXUSDT,6.22000000,211.69900000,6.23000000,178.88200000
AGIXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
NEBLUSDT,0.00000000,0.00000000,0.00000000,0.00000000
SNTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
POLYXBTC,0.00000000,0.00000000,0.00000000,0.00000000
POLYXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
POLYXUSDT,0.04520000,42547.00000000,0.04530000,18592.20000000
APTBTC,0.00001297,92.81000000,0.00001298,128.98000000
APTUSDT,0.86800000,9862.46000000,0.86900000,3726.83000000
APTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BTCPLN,249435.00000000,0.00099000,249585.00000000,0.02689000
ETHPLN,7660.00000000,0.83520000,7665.00000000,0.45350000
BUSDPLN,0.00000000,0.00000000,0.00000000,0.00000000
APTEUR,0.75200000,8133.65000000,0.75400000,9.55000000
APTTRY,38.60000000,9370.19000000,38.70000000,9488.84000000
APTBRL,0.00000000,0.00000000,0.00000000,0.00000000
QKCBUSD,0.00000000,0.00000000,0.00000000,0.00000000
OSMOBTC,0.00000000,0.00000000,0.00000000,0.00000000
OSMOUSDT,0.02990000,101947.89000000,0.03000000,82719.83000000
OSMOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
HFTBTC,0.00000000,0.00000000,0.00000000,0.00000000
HFTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
HFTUSDT,0.01220000,1600304.80000000,0.01230000,626382.70000000
ARPAETH,0.00000000,0.00000000,0.00000000,0.00000000
PHBUSDT,0.09200000,98934.30000000,0.09300000,109000.20000000
VITEBUSD,0.00000000,0.00000000,0.00000000,0.00000000
HOOKBTC,0.00000000,0.00000000,0.00000000,0.00000000
HOOKUSDT,0.00000000,0.00000000,0.00000000,0.00000000
HOOKBUSD,0.00000000,0.00000000,0.00000000,0.00000000
HOOKBNB,0.00000000,0.00000000,0.00000000,0.00000000
MAGICBTC,0.00000085,737082.60000000,0.00000086,1737.60000000
MAGICBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MAGICUSDT,0.05740000,126133.40000000,0.05750000,41039.00000000
BUSDRON,0.00000000,0.00000000,0.00000000,0.00000000
HIFIETH,0.00000000,0.00000000,0.00000000,0.00000000
HIFIUSDT,0.00000000,0.00000000,0.00000000,0.00000000
RPLBTC,0.00000000,0.00000000,0.00000000,0.00000000
RPLBUSD,0.00000000,0.00000000,0.00000000,0.00000000
RPLUSDT,1.76000000,1453.87000000,1.77000000,784.28000000
PROSUSDT,0.00000000,0.00000000,0.00000000,0.00000000
FETTRY,10.32000000,1989.30000000,10.33000000,17991.40000000
GFTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
AGIXUSDT,0.00000000,0.00000000,0.00000000,0.00000000
APTETH,0.00042200,6398.97000000,0.00042300,8.12000000
BTCRON,0.00000000,0.00000000,0.00000000,0.00000000
GNSUSDT,0.71800000,453.91000000,0.71900000,61.85000000
GNSBTC,0.00000000,0.00000000,0.00000000,0.00000000
SYNBTC,0.00000000,0.00000000,0.00000000,0.00000000
SYNUSDT,0.04740000,11444.60000000,0.04750000,22872.60000000
VIBUSDT,0.00000000,0.00000000,0.00000000,0.00000000
SSVUSDT,2.17300000,68.09500000,2.17500000,277.03200000
LQTYUSDT,0.26800000,19154.00000000,0.26900000,5383.90000000
LQTYBTC,0.00000000,0.00000000,0.00000000,0.00000000
AMBUSDT,0.00000000,0.00000000,0.00000000,0.00000000
BETHUSDT,0.00000000,0.00000000,0.00000000,0.00000000
CFXTRY,2.31200000,4990.00000000,2.31300000,776.00000000
STXTRY,9.76000000,1646.40000000,9.77000000,185.60000000
USTCUSDT,0.00440000,54194.00000000,0.00441000,457277.00000000
GASUSDT,1.60600000,291.00000000,1.60700000,69.70000000
GLMUSDT,0.12520000,4400.20000000,0.12540000,4188.40000000
PROMUSDT,1.00500000,362.47000000,1.00700000,221.25000000
QKCUSDT,0.00292700,11274.00000000,0.00293300,299900.00000000
UFTUSDT,0.00000000,0.00000000,0.00000000,0.00000000
IDBTC,0.00000000,0.00000000,0.00000000,0.00000000
IDBNB,0.00000000,0.00000000,0.00000000,0.00000000
IDUSDT,0.03460000,8164.00000000,0.03470000,175171.00000000
ARBBTC,0.00000136,310901.90000000,0.00000137,111595.60000000
ARBUSDT,0.09140000,66628.50000000,0.09150000,204575.60000000
AGIXTRY,0.00000000,0.00000000,0.00000000,0.00000000
LOOMUSDT,0.00000000,0.00000000,0.00000000,0.00000000
OAXUSDT,0.00000000,0.00000000,0.00000000,0.00000000
ARBTUSD,0.00000000,0.00000000,0.00000000,0.00000000
ARBTRY,4.06000000,177702.70000000,4.07000000,23072.20000000
ARBEUR,0.07920000,6568.50000000,0.07940000,20852.30000000
IDTUSD,0.00000000,0.00000000,0.00000000,0.00000000
IDTRY,1.53800000,1181.00000000,1.53900000,1181.00000000
IDEUR,0.00000000,0.00000000,0.00000000,0.00000000
LDOTUSD,0.00000000,0.00000000,0.00000000,0.00000000
MATICTUSD,0.00000000,0.00000000,0.00000000,0.00000000
OPTUSD,0.00000000,0.00000000,0.00000000,0.00000000
SOLTUSD,79.47000000,10.61300000,80.10000000,1.54100000
SSVTUSD,0.00000000,0.00000000,0.00000000,0.00000000
RDNTBTC,0.00000000,0.00000000,0.00000000,0.00000000
RDNTUSDT,0.00000000,0.00000000,0.00000000,0.00000000
RDNTTUSD,0.00000000,0.00000000,0.00000000,0.00000000
ARBRUB,0.00000000,0.00000000,0.00000000,0.00000000
JOETRY,0.00000000,0.00000000,0.00000000,0.00000000
MAGICTRY,2.55000000,218803.40000000,2.56000000,191880.00000000
USDTPLN,3.72700000,1516.00000000,3.72800000,3238.00000000
ACHTRY,0.27020000,6665.00000000,0.27030000,6665.00000000
XVSTRY,0.00000000,0.00000000,0.00000000,0.00000000
EGLDRON,0.00000000,0.00000000,0.00000000,0.00000000
USDTRON,0.00000000,0.00000000,0.00000000,0.00000000
USDTARS,1477.00000000,487.00000000,1477.10000000,5326.00000000
DOGETUSD,0.00000000,0.00000000,0.00000000,0.00000000
WBTCUSDT,66820.69000000,0.00940000,66876.94000000,0.00940000
EDUUSDT,0.05340000,27821.00000000,0.05360000,34732.00000000
EDUTUSD,0.00000000,0.00000000,0.00000000,0.00000000
EDUBNB,0.00000000,0.00000000,0.00000000,0.00000000
EDUBTC,0.00000000,0.00000000,0.00000000,0.00000000
EDUEUR,0.00000000,0.00000000,0.00000000,0.00000000
EDUTRY,2.38000000,12.00000000,2.39000000,73222.00000000
SUIUSDT,0.86360000,2075.30000000,0.86370000,2119.10000000
SUITUSD,0.00000000,0.00000000,0.00000000,0.00000000
SUIBTC,0.00001290,843.50000000,0.00001291,12747.30000000
SUIBNB,0.00145800,1739.10000000,0.00146000,1250.40000000
SUIEUR,0.74890000,47.20000000,0.74910000,47.20000000
SUITRY,38.41000000,11488.00000000,38.42000000,47.20000000
AERGOUSDT,0.00000000,0.00000000,0.00000000,0.00000000
RNDRTRY,0.00000000,0.00000000,0.00000000,0.00000000
PEPEUSDT,0.00000333,7400090763.00,0.00000334,39053023803.00
PEPETUSD,0.00000000,0.00,0.00000000,0.00
FLOKIUSDT,0.00002687,4304722.00,0.00002688,14974930.00
FLOKITUSD,0.00000000,0.00,0.00000000,0.00
OGTRY,121.20000000,15.18000000,121.30000000,222.81000000
PEPETRY,0.00014826,1519535090.00,0.00014827,81748780.00
WBETHETH,1.09420000,829.63200000,1.09450000,3.59720000
ASTUSDT,0.00000000,0.00000000,0.00000000,0.00000000
SNTUSDT,0.00000000,0.00000000,0.00000000,0.00000000
FLOKITRY,0.00119600,11142288.00,0.00119700,5800270.00
CITYTRY,22.30000000,9112.85000000,22.40000000,8037.83000000
COMBOUSDT,0.00000000,0.00000000,0.00000000,0.00000000
COMBOBNB,0.00000000,0.00000000,0.00000000,0.00000000
COMBOTRY,0.00000000,0.00000000,0.00000000,0.00000000
LTCTRY,2333.00000000,46.68000000,2334.00000000,18.75600000
RADTRY,9.60000000,132.50000000,9.62000000,132.50000000
BTCARS,98842067.00000000,0.00377000,98898325.00000000,0.00813000
OPTRY,4.78000000,379.68000000,4.79000000,102152.58000000
PAXGTRY,206313.00000000,0.06860000,206314.00000000,0.07830000
MAVBTC,0.00000000,0.00000000,0.00000000,0.00000000
MAVUSDT,0.01294000,160599.00000000,0.01296000,8550.00000000
MAVTUSD,0.00000000,0.00000000,0.00000000,0.00000000
CFXTUSD,0.00000000,0.00000000,0.00000000,0.00000000
PENDLEBTC,0.00001620,74.20000000,0.00001623,74.20000000
PENDLEUSDT,1.08500000,1509.80000000,1.08600000,1296.70000000
PENDLETUSD,0.00000000,0.00000000,0.00000000,0.00000000
MAVTRY,0.57000000,684544.00000000,0.58000000,1008873.00000000
OCEANTRY,0.00000000,0.00000000,0.00000000,0.00000000
TUSDTRY,0.00000000,0.00000000,0.00000000,0.00000000
ARBETH,0.00004440,53899.80000000,0.00004450,515.00000000
BCHTRY,19641.00000000,2.07800000,19656.00000000,0.55300000
XVGTRY,0.19270000,25357.00000000,0.19300000,25363.00000000
XVGTUSD,0.00000000,0.00000000,0.00000000,0.00000000
ARKMUSDT,0.09700000,448598.70000000,0.09800000,264153.50000000
ARKMTUSD,0.00000000,0.00000000,0.00000000,0.00000000
ARKMTRY,4.34000000,835.30000000,4.35000000,27335.80000000
